"year","venue","title","url","freq","IF","name"
"2015","EURASIP J. Adv. Sig. Proc.","Fast multi-scale feature fusion for ECG heartbeat classification.","http://dblp.org/rec/journals/ejasp/AiYWFAW15",24,0.808000,"EURASIP Journal on Advances in Signal Processing"
"2015","Entropy","Application of the Permutation Entropy over the Heart Rate Variability for the Improvement of Electrocardiogram-based Sleep Breathing Pause Detection.","http://dblp.org/rec/journals/entropy/Ravelo-GarciaNC15",4,1.502000,"Entropy"
"2015","Entropy","Optimal Base Wavelet Selection for ECG Noise Reduction Using a Comprehensive Entropy Criterion.","http://dblp.org/rec/journals/entropy/HeTW15",4,1.502000,"Entropy"
"2015","Entropy","Wavelet Entropy Automatically Detects Episodes of Atrial Fibrillation from Single-Lead Electrocardiograms.","http://dblp.org/rec/journals/entropy/RodenasGAR15",4,1.502000,"Entropy"
"2015","Entropy","Wavelet Entropy as a Measure of Ventricular Beat Suppression from the Electrocardiogram in Atrial Fibrillation.","http://dblp.org/rec/journals/entropy/Langley15",4,1.502000,"Entropy"
"2015","Expert Syst. Appl.","Seizure detection using EEG and ECG signals for computer-based monitoring, analysis and management of epileptic patients.","http://dblp.org/rec/journals/eswa/MporasTZKRM15",41,2.377000,"IEEE Intelligent Systems"
"2015","Expert Syst. Appl.","Classification of electrocardiogram and auscultatory blood pressure signals using machine learning models.","http://dblp.org/rec/journals/eswa/SeeraLLLL15",41,2.377000,"IEEE Intelligent Systems"
"2015","Expert Syst. Appl.","Cardiovascular diseases identification using electrocardiogram health identifier based on multiple criteria decision making.","http://dblp.org/rec/journals/eswa/ChuiTWHCCMK15",41,2.377000,"IEEE Intelligent Systems"
"2015","Expert Syst. Appl.","A novel technique for cardiac arrhythmia classification using spectral correlation and support vector machines.","http://dblp.org/rec/journals/eswa/KhalafOY15",41,2.377000,"IEEE Intelligent Systems"
"2015","IEICE Transactions","An Approach to Evaluate Electromagnetic Interference with a Wearable ECG at Frequencies below 1MHz.","http://dblp.org/rec/journals/ieicet/LiaoSW15",7,0.226000,"IEICE Transactions on Communications"
"2015","IEICE Transactions","Biometric Identification Using JPEG2000 Compressed ECG Signals.","http://dblp.org/rec/journals/ieicet/WuWC15",7,0.226000,"IEICE Transactions on Communications"
"2015","IJCAT","Heart arrhythmia classification using the prediction by partial matching algorithm.","http://dblp.org/rec/journals/ijcat/AndrezzaBB15",1,0.000000,"International Journal of Computer Aided Engineering and Technology (IJCAET)"
"2015","IJICT","Cognitive amalgam with a distributed fuzzy case-based reasoning system for an accurate cardiac arrhythmias diagnosis.","http://dblp.org/rec/journals/ijict/KhelassiC15",1,0.000000,"International Journal of ICT Research and Development in Africa (IJICTRDA)"
"2015","Neurocomputing","Human recognition using Fisher&apos;s discriminant analysis of heartbeat interval features and ECG morphology.","http://dblp.org/rec/journals/ijon/Singh15",7,2.083000,"Neurocomputing"
"2015","IJWMC","Compressed sensing-based method for electrocardiogram monitoring on wireless body sensor using binary matrix.","http://dblp.org/rec/journals/ijwmc/RenCHWX15",1,0.000000,"International Journal of Wireless and Mobile Computing (IJWMC)"
"2015","JACIII","Fuzzy Association Rule Mining Based Myocardial Ischemia Diagnosis on ECG Signal.","http://dblp.org/rec/journals/jaciii/LiDH15",4,0.000000,"Journal of Advanced Computational Intelligence and Intelligent Informatics (JACIII)"
"2015","J. Electrical and Computer Engineering","Performance Analysis of Multiscale Entropy for the Assessment of ECG Signal Quality.","http://dblp.org/rec/journals/jece/ZhangWLL15",2,0.333000,"Journal of Electrical and Computer Engineering"
"2015","J. Medical Systems","An optimized compression algorithm for real-time ECG data transmission in wireless network of medical information systems.","http://dblp.org/rec/journals/jms/ChoLL15",37,0.000000,"Journal of Medical Systems"
"2015","J. Medical Systems","Erratum to: Optimization of Noise in Non-integrated Instrumentation Amplifier for the Amplification of Very Low Electrophysiological Signals. Case of Electro Cardio Graphic Signals (ECG).","http://dblp.org/rec/journals/jms/NgounouK15",37,0.000000,"Journal of Medical Systems"
"2015","J. Medical Systems","A Wearable Wireless ECG Monitoring System With Dynamic Transmission Power Control for Long-Term Homecare.","http://dblp.org/rec/journals/jms/WangDWH15",37,0.000000,"Journal of Medical Systems"
"2015","J. Medical Systems","An Obstructive Sleep Apnea Detection Approach Using Kernel Density Classification Based on Single-Lead Electrocardiogram.","http://dblp.org/rec/journals/jms/ChenZW15",37,0.000000,"Journal of Medical Systems"
"2015","J. Medical Systems","Human Identification Using Compressed ECG Signals.","http://dblp.org/rec/journals/jms/CamaraPT15",37,0.000000,"Journal of Medical Systems"
"2015","Journal of Systems and Software","Load-prediction scheduling algorithm for computer simulation of electrocardiogram in hybrid environments.","http://dblp.org/rec/journals/jss/ShenLWXZ15",1,0.000000,"Journal of Systems Architecture: Embedded Software Design (JSA)"
"2015","J. Solid-State Circuits","A 345 µW Multi-Sensor Biomedical SoC With Bio-Impedance, 3-Channel ECG, Motion Artifact Reduction, and Integrated DSP.","http://dblp.org/rec/journals/jssc/HelleputteKPJKMWTMBGHY15",5,3.009000,"IEEE Journal of Solid-State Circuits"
"2015","Microprocessors and Microsystems - Embedded Hardware Design","ARM-based arrhythmia beat monitoring system.","http://dblp.org/rec/journals/mam/RajCR15",1,0.000000,"Microprocessors and Microsystems - Embedded Hardware Design"
"2015","Med. Biol. Engineering and Computing","High-resolution detection of sustained ventricular and supraventricular tachycardia through FPGA-based fuzzy processing of ECG signal.","http://dblp.org/rec/journals/mbec/Chowdhury15",33,1.500000,"Medical and Biological Engineering and Computing"
"2015","Med. Biol. Engineering and Computing","An adaptive integrated algorithm for noninvasive fetal ECG separation and noise reduction based on ICA-EEMD-WS.","http://dblp.org/rec/journals/mbec/LiuL15",33,1.500000,"Medical and Biological Engineering and Computing"
"2015","PLoS Computational Biology","A New Algorithm to Diagnose Atrial Ectopic Origin from Multi Lead ECG Systems - Insights from 3D Virtual Human Atria and Torso.","http://dblp.org/rec/journals/ploscb/AldayCLBHWHZ15",2,0.000000,"PLoS Computational Biology"
"2015","Signal, Image and Video Processing","Low sampling rate algorithm for wireless ECG systems based on compressed sensing theory.","http://dblp.org/rec/journals/sivp/BalouchestaniRK15",9,0.000000,"Signal, Image and Video Processing"
"2015","IEEE Signal Process. Lett.","A Case Study in Low-Complexity ECG Signal Encoding: How Compressing is Compressed Sensing?","http://dblp.org/rec/journals/spl/CambareriMPRS15",6,1.751000,"IEEE Signal Processing Letters"
"2015","IEEE T. Automation Science and Engineering","An Automatic Screening Approach for Obstructive Sleep Apnea Diagnosis Based on Single-Lead Electrocardiogram.","http://dblp.org/rec/journals/tase/ChenZS15",1,2.428000,"IEEE Transactions on Automation Science and Engineering"
"2015","IEEE Trans. Biomed. Circuits and Systems","A Low-Voltage Chopper-Stabilized Amplifier for Fetal ECG Monitoring With a 1.41 Power Efficiency Factor.","http://dblp.org/rec/journals/tbcas/SongRHRMRC15",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2015","IEEE Trans. Biomed. Circuits and Systems","A 58 nW ECG ASIC With Motion-Tolerant Heartbeat Timing Extraction for Wearable Cardiovascular Monitoring.","http://dblp.org/rec/journals/tbcas/HeS15",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2015","IEEE Trans. Biomed. Circuits and Systems","Normally Off ECG SoC With Non-Volatile MCU and Noise Tolerant Heartbeat Detector.","http://dblp.org/rec/journals/tbcas/IzumiYNYNNKKMFF15",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2015","IEEE Trans. Biomed. Circuits and Systems","A Wearable Healthcare System With a 13.7 µ A Noise Tolerant ECG Processor.","http://dblp.org/rec/journals/tbcas/IzumiYNKKMFFNSY15",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2015","IEEE Trans. Biomed. Engineering","Motion Artifacts in Capacitive ECG Measurements: Reducing the Combined Effect of DC Voltages and Capacitance Changes Using an Injection Signal.","http://dblp.org/rec/journals/tbe/SerteynVMB15",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2015","IEEE Trans. Biomed. Engineering","Saturation of the Right-Leg Drive Amplifier in Low-Voltage ECG Monitors.","http://dblp.org/rec/journals/tbe/FreemanGMCB15",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2015","IEEE Trans. Biomed. Engineering","Semisupervised ECG Ventricular Beat Classification With Novelty Detection Based on Switching Kalman Filters.","http://dblp.org/rec/journals/tbe/OsterBSNJC15",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2015","IEEE Trans. Biomed. Engineering","A Novel Algorithm for the Automatic Detection of Sleep Apnea From Single-Lead ECG.","http://dblp.org/rec/journals/tbe/VaronCTBH15",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2015","IEEE Trans. Biomed. Engineering","Bufferless Compression of Asynchronously Sampled ECG Signals in Cubic Hermitian Vector Space.","http://dblp.org/rec/journals/tbe/MarisaNHWVJG15",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2015","IEEE Trans. on Circuits and Systems","An Energy-Efficient Design for ECG Recording and R-Peak Detection Based on Wavelet Transform.","http://dblp.org/rec/journals/tcas/ZouHXHWFZ15",1,0.000000,"IEEE Transactions on Circuits and Systems I: Regular Papers"
"2015","IEEE T. Instrumentation and Measurement","A Power-Line Interference Canceler Based on Sliding DFT Phase Locking Scheme for ECG Signals.","http://dblp.org/rec/journals/tim/MishraDKS15",9,1.790000,"IEEE Transactions on Instrumentation and Measurement"
"2015","IEEE T. Instrumentation and Measurement","Model-Based Mean Arterial Pressure Estimation Using Simultaneous Electrocardiogram and Oscillometric Blood Pressure Measurements.","http://dblp.org/rec/journals/tim/ForouzanfarABDG15",9,1.790000,"IEEE Transactions on Instrumentation and Measurement"
"2015","IEEE J. Biomedical and Health Informatics","Low-Power Wireless ECG Acquisition and Classification System for Body Sensor Networks.","http://dblp.org/rec/journals/titb/LeeHHLCL15",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2015","IEEE J. Biomedical and Health Informatics","Implementation of a Wireless ECG Acquisition SoC for IEEE 802.15.4 (ZigBee) Applications.","http://dblp.org/rec/journals/titb/WangCLFL15",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2015","IEEE J. Biomedical and Health Informatics","An Interoperable System for Automated Diagnosis of Cardiac Abnormalities from Electrocardiogram Data.","http://dblp.org/rec/journals/titb/Tinnakornsrisuphap15",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2015","IEEE J. Biomedical and Health Informatics","Exploiting Prior Knowledge in Compressed Sensing Wireless ECG Systems.","http://dblp.org/rec/journals/titb/PolaniaCBB15",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2015","IEEE J. Biomedical and Health Informatics","Energy-Efficient ECG Compression on Wireless Biosensors via Minimal Coherence Sensing and Weighted ℓ1 Minimization Reconstruction.","http://dblp.org/rec/journals/titb/ZhangGYL15",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2015","IEEE J. Biomedical and Health Informatics","Arrhythmia Discrimination Using a Smart Phone.","http://dblp.org/rec/journals/titb/ChongEMC15",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2015","IEEE J. Biomedical and Health Informatics","Signal-Quality Indices for the Electrocardiogram and Photoplethysmogram: Derivation and Applications to Wireless Monitoring.","http://dblp.org/rec/journals/titb/OrphanidouBCCVT15",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2015","IEEE J. Biomedical and Health Informatics","Electrocardiogram Classification Using Reservoir Computing With Logistic Regression.","http://dblp.org/rec/journals/titb/Escalona-MoranS15",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2015","IEEE J. Biomedical and Health Informatics","A Novel ECG Data Compression Method Using Adaptive Fourier Decomposition With Security Guarantee in e-Health Applications.","http://dblp.org/rec/journals/titb/MaZD15",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2015","IEEE J. Biomedical and Health Informatics","Symmetrical Compression Distance for Arrhythmia Discrimination in Cloud-Based Big-Data Services.","http://dblp.org/rec/journals/titb/Lillo-Castellano15",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2015","IEEE Trans. Med. Imaging","Automatic Coronary Calcium Scoring in Non-Contrast-Enhanced ECG-Triggered Cardiac CT With Ambiguity Detection.","http://dblp.org/rec/journals/tmi/WolterinkLTVI15",3,3.390000,"IEEE Transactions on Medical Imaging"
"2015","T. Rough Sets","Predicting the Presence of Serious Coronary Artery Disease Based on 24 Hour Holter ECG Monitoring.","http://dblp.org/rec/journals/trs/BazanBPBSD15",2,0.000000,"International Conference on Rough Sets and Current Trends in Computing (RSCTC)"
